Source,Target,Weight,Label (currently just name of target doc)
dhq-000017,dhq-000074,3.818516385,dhq-000074
dhq-000017,dhq-000075,3.134480289,dhq-000075
dhq-000017,dhq-000076,4.152771977,dhq-000076
dhq-000017,dhq-000077,2.850536763,dhq-000077
dhq-000017,dhq-000078,4.091261971,dhq-000078
dhq-000017,dhq-000079,4.829879845,dhq-000079
dhq-000017,dhq-000080,3.488893453,dhq-000080
dhq-000017,dhq-000081,4.681917997,dhq-000081
dhq-000017,dhq-000082,5.326891488,dhq-000082
dhq-000017,dhq-000083,3.506537705,dhq-000083
dhq-000017,dhq-000084,3.306556618,dhq-000084
dhq-000017,dhq-000085,1.812396863,dhq-000085
dhq-000017,dhq-000086,2.903138136,dhq-000086
dhq-000017,dhq-000087,1.21045716,dhq-000087
dhq-000017,dhq-000088,2.607791453,dhq-000088
dhq-000017,dhq-000089,2.150727607,dhq-000089
dhq-000017,dhq-000090,4.852537396,dhq-000090
dhq-000017,dhq-000091,4.916362541,dhq-000091
dhq-000017,dhq-000092,3.838232792,dhq-000092
dhq-000017,dhq-000093,5.439782966,dhq-000093
dhq-000017,dhq-000094,3.006667946,dhq-000094
dhq-000017,dhq-000095,1.769851866,dhq-000095
dhq-000017,dhq-000096,2.887496939,dhq-000096
dhq-000017,dhq-000097,2.498690254,dhq-000097
dhq-000017,dhq-000098,4.156351601,dhq-000098
dhq-000017,dhq-000099,0.834696775,dhq-000099
dhq-000017,dhq-000100,2.947737436,dhq-000100
dhq-000017,dhq-000101,3.757267676,dhq-000101
dhq-000017,dhq-000102,3.08313916,dhq-000102
dhq-000017,dhq-000103,3.041874517,dhq-000103
dhq-000017,dhq-000104,3.468494653,dhq-000104
dhq-000017,dhq-000105,4.874551063,dhq-000105
dhq-000017,dhq-000106,2.045289312,dhq-000106
dhq-000017,dhq-000107,4.164080065,dhq-000107
dhq-000017,dhq-000108,3.337910969,dhq-000108
dhq-000017,dhq-000109,2.188975497,dhq-000109
dhq-000017,dhq-000110,3.067214189,dhq-000110
dhq-000018,dhq-000019,5.657170398,dhq-000019
dhq-000018,dhq-000020,2.260859554,dhq-000020
dhq-000018,dhq-000021,4.087173745,dhq-000021
dhq-000018,dhq-000022,3.708160589,dhq-000022
dhq-000018,dhq-000023,4.589172799,dhq-000023
dhq-000018,dhq-000024,4.952891591,dhq-000024
dhq-000018,dhq-000025,4.744482027,dhq-000025
dhq-000018,dhq-000026,5.307290391,dhq-000026
dhq-000018,dhq-000027,3.856977228,dhq-000027
dhq-000018,dhq-000028,5.136926925,dhq-000028
dhq-000018,dhq-000029,4.151877351,dhq-000029
dhq-000018,dhq-000030,3.821480441,dhq-000030
dhq-000018,dhq-000031,5.067123749,dhq-000031
dhq-000018,dhq-000032,8.363911105,dhq-000032
dhq-000018,dhq-000033,4.004873155,dhq-000033
dhq-000018,dhq-000034,5.737090916,dhq-000034
dhq-000018,dhq-000035,5.434427463,dhq-000035
dhq-000018,dhq-000036,3.198114182,dhq-000036
dhq-000018,dhq-000037,2.221703626,dhq-000037
dhq-000018,dhq-000038,4.515522691,dhq-000038
dhq-000018,dhq-000039,2.857735042,dhq-000039
dhq-000018,dhq-000040,3.066043191,dhq-000040
dhq-000018,dhq-000041,4.680229442,dhq-000041
dhq-000018,dhq-000042,5.792294889,dhq-000042
dhq-000018,dhq-000043,5.532626284,dhq-000043
dhq-000018,dhq-000044,5.542762699,dhq-000044
dhq-000018,dhq-000045,1.791594562,dhq-000045
dhq-000018,dhq-000046,1.597626036,dhq-000046
dhq-000018,dhq-000047,3.611899038,dhq-000047
dhq-000018,dhq-000048,1.105292874,dhq-000048
dhq-000018,dhq-000049,3.992116896,dhq-000049
dhq-000018,dhq-000050,2.740632546,dhq-000050
dhq-000018,dhq-000051,4.150026244,dhq-000051
dhq-000018,dhq-000052,4.091846492,dhq-000052
dhq-000018,dhq-000053,3.815722243,dhq-000053
dhq-000018,dhq-000054,2.946407154,dhq-000054
dhq-000018,dhq-000055,1.389381606,dhq-000055
dhq-000018,dhq-000056,2.04298143,dhq-000056
dhq-000018,dhq-000057,3.862939814,dhq-000057
dhq-000018,dhq-000058,3.039161408,dhq-000058
dhq-000018,dhq-000059,2.303074695,dhq-000059
dhq-000018,dhq-000060,1.996449217,dhq-000060
dhq-000018,dhq-000061,3.218960159,dhq-000061
dhq-000018,dhq-000062,3.118323701,dhq-000062
dhq-000018,dhq-000063,4.442399779,dhq-000063
dhq-000018,dhq-000064,5.7940573,dhq-000064
dhq-000018,dhq-000065,1.995584409,dhq-000065
dhq-000018,dhq-000066,3.610855059,dhq-000066
dhq-000018,dhq-000067,4.574575993,dhq-000067
dhq-000018,dhq-000068,6.121029461,dhq-000068
dhq-000018,dhq-000069,3.781223909,dhq-000069
dhq-000018,dhq-000070,4.663573291,dhq-000070
dhq-000018,dhq-000071,4.305486247,dhq-000071
dhq-000018,dhq-000072,4.787208327,dhq-000072
dhq-000018,dhq-000073,4.464611297,dhq-000073
dhq-000018,dhq-000074,3.335826866,dhq-000074
dhq-000018,dhq-000075,3.143452965,dhq-000075
dhq-000018,dhq-000076,3.524483969,dhq-000076
dhq-000018,dhq-000077,4.256363962,dhq-000077
dhq-000018,dhq-000078,3.626917665,dhq-000078
dhq-000018,dhq-000079,3.767882949,dhq-000079
dhq-000018,dhq-000080,2.689725642,dhq-000080
dhq-000018,dhq-000081,4.217613381,dhq-000081
dhq-000018,dhq-000082,5.521607159,dhq-000082
dhq-000018,dhq-000083,4.991184821,dhq-000083
dhq-000018,dhq-000084,4.342764995,dhq-000084
dhq-000018,dhq-000085,0.914064397,dhq-000085
dhq-000018,dhq-000086,4.857942878,dhq-000086
dhq-000018,dhq-000087,0.81075502,dhq-000087
dhq-000018,dhq-000088,3.054695195,dhq-000088
dhq-000018,dhq-000089,3.275580787,dhq-000089
dhq-000018,dhq-000090,4.387669004,dhq-000090
dhq-000018,dhq-000091,5.044891131,dhq-000091
dhq-000018,dhq-000092,4.261613829,dhq-000092
dhq-000018,dhq-000093,5.700981603,dhq-000093
dhq-000018,dhq-000094,2.865119808,dhq-000094
dhq-000018,dhq-000095,2.394792003,dhq-000095
dhq-000018,dhq-000096,4.770570476,dhq-000096
dhq-000018,dhq-000097,3.04123775,dhq-000097
dhq-000018,dhq-000098,3.865942093,dhq-000098
dhq-000018,dhq-000099,0.774731833,dhq-000099
dhq-000018,dhq-000100,2.283975275,dhq-000100
dhq-000018,dhq-000101,3.984810719,dhq-000101
dhq-000018,dhq-000102,3.415907651,dhq-000102
dhq-000018,dhq-000103,2.580422593,dhq-000103
dhq-000018,dhq-000104,3.131099256,dhq-000104
dhq-000018,dhq-000105,4.789008127,dhq-000105
dhq-000018,dhq-000106,2.025001828,dhq-000106
dhq-000018,dhq-000107,4.319889476,dhq-000107
dhq-000018,dhq-000108,0.766678433,dhq-000108
dhq-000018,dhq-000109,1.652832141,dhq-000109
dhq-000018,dhq-000110,3.196656701,dhq-000110
dhq-000019,dhq-000020,4.336598186,dhq-000020
dhq-000019,dhq-000021,4.672924189,dhq-000021
dhq-000019,dhq-000022,4.624024618,dhq-000022
dhq-000019,dhq-000023,4.416227541,dhq-000023
dhq-000019,dhq-000024,6.028734663,dhq-000024
dhq-000019,dhq-000025,4.98914661,dhq-000025
dhq-000019,dhq-000026,4.887916345,dhq-000026
dhq-000019,dhq-000027,6.351781919,dhq-000027
dhq-000019,dhq-000028,4.843458672,dhq-000028
dhq-000019,dhq-000029,5.998911153,dhq-000029
dhq-000019,dhq-000030,5.614041884,dhq-000030
dhq-000019,dhq-000031,3.855018175,dhq-000031
dhq-000019,dhq-000032,8.489246512,dhq-000032
dhq-000019,dhq-000033,5.450229123,dhq-000033
dhq-000019,dhq-000034,6.827464681,dhq-000034
dhq-000019,dhq-000035,6.297652238,dhq-000035
dhq-000019,dhq-000036,4.448765622,dhq-000036
dhq-000019,dhq-000037,3.045280239,dhq-000037
dhq-000019,dhq-000038,4.25868392,dhq-000038
dhq-000019,dhq-000039,3.811791073,dhq-000039
dhq-000019,dhq-000040,4.568953694,dhq-000040
dhq-000019,dhq-000041,5.138601603,dhq-000041
dhq-000019,dhq-000042,7.12855678,dhq-000042
dhq-000019,dhq-000043,5.018899454,dhq-000043
dhq-000019,dhq-000044,7.211488308,dhq-000044
dhq-000019,dhq-000045,4.884405958,dhq-000045
dhq-000019,dhq-000046,5.50402571,dhq-000046
dhq-000019,dhq-000047,3.363433908,dhq-000047
dhq-000019,dhq-000048,2.678218512,dhq-000048
dhq-000019,dhq-000049,4.742607355,dhq-000049
dhq-000019,dhq-000050,2.789988817,dhq-000050
dhq-000019,dhq-000051,5.537258061,dhq-000051
dhq-000019,dhq-000052,2.297136874,dhq-000052
dhq-000019,dhq-000053,5.201616008,dhq-000053
dhq-000019,dhq-000054,5.295321312,dhq-000054
dhq-000019,dhq-000055,4.03914745,dhq-000055
dhq-000019,dhq-000056,3.512389913,dhq-000056
dhq-000019,dhq-000057,4.004664107,dhq-000057
dhq-000019,dhq-000058,3.683420162,dhq-000058
dhq-000019,dhq-000059,4.059676534,dhq-000059
dhq-000019,dhq-000060,3.928037487,dhq-000060
dhq-000019,dhq-000061,4.287349916,dhq-000061
dhq-000019,dhq-000062,5.275380068,dhq-000062
dhq-000019,dhq-000063,4.096200919,dhq-000063
dhq-000019,dhq-000064,4.974056504,dhq-000064
dhq-000019,dhq-000065,4.458171638,dhq-000065
dhq-000019,dhq-000066,6.333284374,dhq-000066
dhq-000019,dhq-000067,0.235010708,dhq-000067
dhq-000019,dhq-000068,7.282408853,dhq-000068
dhq-000019,dhq-000069,4.603978775,dhq-000069
dhq-000019,dhq-000070,6.011559111,dhq-000070
dhq-000019,dhq-000071,4.628881782,dhq-000071
dhq-000019,dhq-000072,5.644616147,dhq-000072
dhq-000019,dhq-000073,4.545099194,dhq-000073
dhq-000019,dhq-000074,2.389631001,dhq-000074
dhq-000019,dhq-000075,4.366392375,dhq-000075
dhq-000019,dhq-000076,5.837462316,dhq-000076
dhq-000019,dhq-000077,2.9279393,dhq-000077
dhq-000019,dhq-000078,3.010044846,dhq-000078
dhq-000019,dhq-000079,4.940314819,dhq-000079
dhq-000019,dhq-000080,4.782247322,dhq-000080
dhq-000019,dhq-000081,4.659493072,dhq-000081
dhq-000019,dhq-000082,7.31601145,dhq-000082
dhq-000019,dhq-000083,4.997409154,dhq-000083
dhq-000019,dhq-000084,4.33883328,dhq-000084
dhq-000019,dhq-000085,4.352362662,dhq-000085
dhq-000019,dhq-000086,5.091998869,dhq-000086
dhq-000019,dhq-000087,6.08956588,dhq-000087
dhq-000019,dhq-000088,3.863006608,dhq-000088
dhq-000019,dhq-000089,5.529979177,dhq-000089
dhq-000019,dhq-000090,6.228295194,dhq-000090
dhq-000019,dhq-000091,2.704239312,dhq-000091
dhq-000019,dhq-000092,6.803441515,dhq-000092
dhq-000019,dhq-000093,6.873980773,dhq-000093
dhq-000019,dhq-000094,5.352073807,dhq-000094
dhq-000019,dhq-000095,4.168829638,dhq-000095
dhq-000019,dhq-000096,5.633226618,dhq-000096
dhq-000019,dhq-000097,6.171726344,dhq-000097
dhq-000019,dhq-000098,4.95238475,dhq-000098
dhq-000019,dhq-000099,5.870381002,dhq-000099
dhq-000019,dhq-000100,3.311415404,dhq-000100
dhq-000019,dhq-000101,6.835250198,dhq-000101
dhq-000019,dhq-000102,5.954414223,dhq-000102
dhq-000019,dhq-000103,6.165661331,dhq-000103
dhq-000019,dhq-000104,6.167863716,dhq-000104
dhq-000019,dhq-000105,5.567930598,dhq-000105
dhq-000019,dhq-000106,5.402873226,dhq-000106
dhq-000019,dhq-000107,5.239637732,dhq-000107
dhq-000019,dhq-000108,6.293728631,dhq-000108
dhq-000019,dhq-000109,4.788125601,dhq-000109
dhq-000019,dhq-000110,5.233993409,dhq-000110
dhq-000020,dhq-000021,2.645377334,dhq-000021
dhq-000020,dhq-000022,1.840512481,dhq-000022
dhq-000020,dhq-000023,3.293971484,dhq-000023
dhq-000020,dhq-000024,1.746781544,dhq-000024
dhq-000020,dhq-000025,2.987944058,dhq-000025
dhq-000020,dhq-000026,4.109123856,dhq-000026
dhq-000020,dhq-000027,4.286634309,dhq-000027
dhq-000020,dhq-000028,3.745531303,dhq-000028
dhq-000020,dhq-000029,2.188943139,dhq-000029
dhq-000020,dhq-000030,3.523280711,dhq-000030
dhq-000020,dhq-000031,2.95302996,dhq-000031
dhq-000020,dhq-000032,7.564311229,dhq-000032
dhq-000020,dhq-000033,4.679965107,dhq-000033
dhq-000020,dhq-000034,4.810161652,dhq-000034
dhq-000020,dhq-000035,3.470593648,dhq-000035
dhq-000020,dhq-000036,1.195421126,dhq-000036
dhq-000020,dhq-000037,1.477612934,dhq-000037
dhq-000020,dhq-000038,2.733047161,dhq-000038
dhq-000020,dhq-000039,3.468154366,dhq-000039
dhq-000020,dhq-000040,2.658108645,dhq-000040
dhq-000020,dhq-000041,3.520085764,dhq-000041
dhq-000020,dhq-000042,5.336744104,dhq-000042
dhq-000020,dhq-000043,4.340861013,dhq-000043
dhq-000020,dhq-000044,4.957150953,dhq-000044
dhq-000020,dhq-000045,2.685388893,dhq-000045
dhq-000020,dhq-000046,1.163820243,dhq-000046
dhq-000020,dhq-000047,1.978984671,dhq-000047
dhq-000020,dhq-000048,1.829015172,dhq-000048
dhq-000020,dhq-000049,1.462696819,dhq-000049
dhq-000020,dhq-000050,1.762829841,dhq-000050
dhq-000020,dhq-000051,2.940027745,dhq-000051
dhq-000020,dhq-000052,3.062110111,dhq-000052
dhq-000020,dhq-000053,1.596045061,dhq-000053
dhq-000020,dhq-000054,2.571116272,dhq-000054
dhq-000020,dhq-000055,1.24032968,dhq-000055
dhq-000020,dhq-000056,1.353634564,dhq-000056
dhq-000020,dhq-000057,2.59436928,dhq-000057
dhq-000020,dhq-000058,2.581021216,dhq-000058
dhq-000020,dhq-000059,2.009767908,dhq-000059
dhq-000020,dhq-000060,2.590475514,dhq-000060
dhq-000020,dhq-000061,3.338300939,dhq-000061
dhq-000020,dhq-000062,3.507253511,dhq-000062
dhq-000020,dhq-000063,0.871478515,dhq-000063
dhq-000020,dhq-000064,5.021445564,dhq-000064
dhq-000020,dhq-000065,1.652660526,dhq-000065
dhq-000020,dhq-000066,4.155196069,dhq-000066
dhq-000020,dhq-000067,3.34808136,dhq-000067
dhq-000020,dhq-000068,5.068437356,dhq-000068
dhq-000020,dhq-000069,3.609828895,dhq-000069
dhq-000020,dhq-000070,4.715658857,dhq-000070
dhq-000020,dhq-000071,3.813327833,dhq-000071
dhq-000020,dhq-000072,3.104125358,dhq-000072
dhq-000020,dhq-000073,2.058963036,dhq-000073
dhq-000020,dhq-000074,2.363721474,dhq-000074
dhq-000020,dhq-000075,1.738987415,dhq-000075
dhq-000020,dhq-000076,3.959984427,dhq-000076
dhq-000020,dhq-000077,1.886245275,dhq-000077
dhq-000020,dhq-000078,3.294883881,dhq-000078
dhq-000020,dhq-000079,3.319540974,dhq-000079
dhq-000020,dhq-000080,1.283218999,dhq-000080
dhq-000020,dhq-000081,4.026826967,dhq-000081
dhq-000020,dhq-000082,5.06295065,dhq-000082
dhq-000020,dhq-000083,3.602454242,dhq-000083
dhq-000020,dhq-000084,1.380401273,dhq-000084
dhq-000020,dhq-000085,1.719821727,dhq-000085
dhq-000020,dhq-000086,2.843681825,dhq-000086
dhq-000020,dhq-000087,2.394897858,dhq-000087
dhq-000020,dhq-000088,3.330660052,dhq-000088
dhq-000020,dhq-000089,3.501905515,dhq-000089
dhq-000020,dhq-000090,3.459834293,dhq-000090
dhq-000020,dhq-000091,2.922703126,dhq-000091
dhq-000020,dhq-000092,3.870621387,dhq-000092
dhq-000020,dhq-000093,4.344254474,dhq-000093
dhq-000020,dhq-000094,4.442642866,dhq-000094
dhq-000020,dhq-000095,0.34128109,dhq-000095
dhq-000020,dhq-000096,2.178804241,dhq-000096
dhq-000020,dhq-000097,3.213274107,dhq-000097
dhq-000020,dhq-000098,4.231679621,dhq-000098
dhq-000020,dhq-000099,1.820388939,dhq-000099
dhq-000020,dhq-000100,2.167734099,dhq-000100
dhq-000020,dhq-000101,4.466480187,dhq-000101
dhq-000020,dhq-000102,2.898837925,dhq-000102
dhq-000020,dhq-000103,3.462328163,dhq-000103
dhq-000020,dhq-000104,3.610109437,dhq-000104
dhq-000020,dhq-000105,3.569123728,dhq-000105
dhq-000020,dhq-000106,0.713627935,dhq-000106
dhq-000020,dhq-000107,2.258191276,dhq-000107
dhq-000020,dhq-000108,3.761871779,dhq-000108
dhq-000020,dhq-000109,1.880744017,dhq-000109
dhq-000020,dhq-000110,1.931394068,dhq-000110
dhq-000021,dhq-000022,0.958898242,dhq-000022
dhq-000021,dhq-000023,0.453680401,dhq-000023
dhq-000021,dhq-000024,1.812742542,dhq-000024
dhq-000021,dhq-000025,1.357846669,dhq-000025
dhq-000021,dhq-000026,3.048879126,dhq-000026
dhq-000021,dhq-000027,3.056762635,dhq-000027
dhq-000021,dhq-000028,2.500983993,dhq-000028
dhq-000021,dhq-000029,2.359735949,dhq-000029
dhq-000021,dhq-000030,3.164292612,dhq-000030
dhq-000021,dhq-000031,1.992999759,dhq-000031
dhq-000021,dhq-000032,7.545586075,dhq-000032
dhq-000021,dhq-000033,3.329013441,dhq-000033
dhq-000021,dhq-000034,1.160670119,dhq-000034
dhq-000021,dhq-000035,0.691563308,dhq-000035
dhq-000021,dhq-000036,2.087739499,dhq-000036
dhq-000021,dhq-000037,1.959793349,dhq-000037
dhq-000021,dhq-000038,2.143813681,dhq-000038
dhq-000021,dhq-000039,3.155229932,dhq-000039
dhq-000021,dhq-000040,1.770615114,dhq-000040
dhq-000021,dhq-000041,2.93021356,dhq-000041
dhq-000021,dhq-000042,5.656065461,dhq-000042
dhq-000021,dhq-000043,5.269776997,dhq-000043
dhq-000021,dhq-000044,4.971850721,dhq-000044
dhq-000021,dhq-000045,3.66276236,dhq-000045
dhq-000021,dhq-000046,3.553242827,dhq-000046
dhq-000021,dhq-000047,2.194491464,dhq-000047
dhq-000021,dhq-000048,2.515870274,dhq-000048
dhq-000021,dhq-000049,3.835758641,dhq-000049
dhq-000021,dhq-000050,2.380981821,dhq-000050
dhq-000021,dhq-000051,3.641093694,dhq-000051
dhq-000021,dhq-000052,2.638467969,dhq-000052
dhq-000021,dhq-000053,2.96846746,dhq-000053
dhq-000021,dhq-000054,3.370844175,dhq-000054
dhq-000021,dhq-000055,2.495115129,dhq-000055
dhq-000021,dhq-000056,2.808903366,dhq-000056
dhq-000021,dhq-000057,2.794667879,dhq-000057
dhq-000021,dhq-000058,2.862246942,dhq-000058
dhq-000021,dhq-000059,2.868778329,dhq-000059
dhq-000021,dhq-000060,2.934903144,dhq-000060
dhq-000021,dhq-000061,3.401756334,dhq-000061
dhq-000021,dhq-000062,2.513827624,dhq-000062
dhq-000021,dhq-000063,3.409063724,dhq-000063
dhq-000021,dhq-000064,4.989304522,dhq-000064
dhq-000021,dhq-000065,2.634686282,dhq-000065
dhq-000021,dhq-000066,4.837921322,dhq-000066
dhq-000021,dhq-000067,3.219656774,dhq-000067
dhq-000021,dhq-000068,5.341457985,dhq-000068
dhq-000021,dhq-000069,3.650930245,dhq-000069
dhq-000021,dhq-000070,2.632807098,dhq-000070
dhq-000021,dhq-000071,3.645853416,dhq-000071
dhq-000021,dhq-000072,3.748446832,dhq-000072
dhq-000021,dhq-000073,2.17866334,dhq-000073
dhq-000021,dhq-000074,2.603728693,dhq-000074
dhq-000021,dhq-000075,2.14373142,dhq-000075
dhq-000021,dhq-000076,3.874627224,dhq-000076
dhq-000021,dhq-000077,1.069016211,dhq-000077
dhq-000021,dhq-000078,2.700292986,dhq-000078
dhq-000021,dhq-000079,2.582460681,dhq-000079
dhq-000021,dhq-000080,2.506236558,dhq-000080
dhq-000021,dhq-000081,2.728613698,dhq-000081
dhq-000021,dhq-000082,5.586416986,dhq-000082
dhq-000021,dhq-000083,3.70996512,dhq-000083
dhq-000021,dhq-000084,1.30671523,dhq-000084
dhq-000021,dhq-000085,2.641588985,dhq-000085
dhq-000021,dhq-000086,3.744442072,dhq-000086
dhq-000021,dhq-000087,3.797496884,dhq-000087
dhq-000021,dhq-000088,2.967330934,dhq-000088
dhq-000021,dhq-000089,4.124662642,dhq-000089
dhq-000021,dhq-000090,4.2210153,dhq-000090
dhq-000021,dhq-000091,4.820044976,dhq-000091
dhq-000021,dhq-000092,5.428629882,dhq-000092
dhq-000021,dhq-000093,5.306787994,dhq-000093
dhq-000021,dhq-000094,5.409809292,dhq-000094
dhq-000021,dhq-000095,2.223005877,dhq-000095
dhq-000021,dhq-000096,3.937271091,dhq-000096
dhq-000021,dhq-000097,4.591609569,dhq-000097
dhq-000021,dhq-000098,5.377051223,dhq-000098
dhq-000021,dhq-000099,4.363148479,dhq-000099
dhq-000021,dhq-000100,3.247312356,dhq-000100
dhq-000021,dhq-000101,5.038025163,dhq-000101
dhq-000021,dhq-000102,4.031027382,dhq-000102
dhq-000021,dhq-000103,4.613574637,dhq-000103
dhq-000021,dhq-000104,4.31336563,dhq-000104
dhq-000021,dhq-000105,4.162253784,dhq-000105
dhq-000021,dhq-000106,3.66263527,dhq-000106
dhq-000021,dhq-000107,3.41650278,dhq-000107
dhq-000021,dhq-000108,3.651177596,dhq-000108
dhq-000021,dhq-000109,3.435993749,dhq-000109
dhq-000021,dhq-000110,4.307791727,dhq-000110
dhq-000022,dhq-000023,1.109566579,dhq-000023
dhq-000022,dhq-000024,0.676875909,dhq-000024
dhq-000022,dhq-000025,1.128183705,dhq-000025
dhq-000022,dhq-000026,3.505644032,dhq-000026
dhq-000022,dhq-000027,3.850851867,dhq-000027
dhq-000022,dhq-000028,2.40770195,dhq-000028
dhq-000022,dhq-000029,0.940567848,dhq-000029
dhq-000022,dhq-000030,2.915098781,dhq-000030
dhq-000022,dhq-000031,2.327126846,dhq-000031
dhq-000022,dhq-000032,7.55269282,dhq-000032
dhq-000022,dhq-000033,3.555746449,dhq-000033
dhq-000022,dhq-000034,1.737946291,dhq-000034
dhq-000022,dhq-000035,1.356740655,dhq-000035
dhq-000022,dhq-000036,1.333556415,dhq-000036
dhq-000022,dhq-000037,2.151620773,dhq-000037
dhq-000022,dhq-000038,1.787932264,dhq-000038
dhq-000022,dhq-000039,3.467091072,dhq-000039
dhq-000022,dhq-000040,2.141431891,dhq-000040
dhq-000022,dhq-000041,3.500266967,dhq-000041
dhq-000022,dhq-000042,5.607717769,dhq-000042
dhq-000022,dhq-000043,5.232482359,dhq-000043
dhq-000022,dhq-000044,4.791146816,dhq-000044
dhq-000022,dhq-000045,3.57670535,dhq-000045
dhq-000022,dhq-000046,3.099013655,dhq-000046
dhq-000022,dhq-000047,2.563836995,dhq-000047
dhq-000022,dhq-000048,3.058799244,dhq-000048
dhq-000022,dhq-000049,3.916927438,dhq-000049
dhq-000022,dhq-000050,2.04297501,dhq-000050
dhq-000022,dhq-000051,2.825764945,dhq-000051
dhq-000022,dhq-000052,2.411469966,dhq-000052
dhq-000022,dhq-000053,1.95217067,dhq-000053
dhq-000022,dhq-000054,2.81662022,dhq-000054
dhq-000022,dhq-000055,2.516513696,dhq-000055
dhq-000022,dhq-000056,1.54388028,dhq-000056
dhq-000022,dhq-000057,2.152687185,dhq-000057
dhq-000022,dhq-000058,1.78099076,dhq-000058
dhq-000022,dhq-000059,1.997222655,dhq-000059
dhq-000022,dhq-000060,2.424356656,dhq-000060
dhq-000022,dhq-000061,1.819583365,dhq-000061
dhq-000022,dhq-000062,3.052547251,dhq-000062
dhq-000022,dhq-000063,3.009161135,dhq-000063
dhq-000022,dhq-000064,5.110834302,dhq-000064
dhq-000022,dhq-000065,2.172001614,dhq-000065
dhq-000022,dhq-000066,5.163929287,dhq-000066
dhq-000022,dhq-000067,3.552119765,dhq-000067
dhq-000022,dhq-000068,5.35203993,dhq-000068
dhq-000022,dhq-000069,3.541793743,dhq-000069
dhq-000022,dhq-000070,4.579698674,dhq-000070
dhq-000022,dhq-000071,2.729554169,dhq-000071
dhq-000022,dhq-000072,4.140150624,dhq-000072
dhq-000022,dhq-000073,1.909662543,dhq-000073
dhq-000022,dhq-000074,3.124957653,dhq-000074
dhq-000022,dhq-000075,2.068448689,dhq-000075
dhq-000022,dhq-000076,4.933132822,dhq-000076
dhq-000022,dhq-000077,1.584372845,dhq-000077
dhq-000022,dhq-000078,2.991562084,dhq-000078
dhq-000022,dhq-000079,3.655674218,dhq-000079
dhq-000022,dhq-000080,2.617425704,dhq-000080
dhq-000022,dhq-000081,4.40704614,dhq-000081
dhq-000022,dhq-000082,4.668874703,dhq-000082
dhq-000022,dhq-000083,3.646016952,dhq-000083
dhq-000022,dhq-000084,1.403832075,dhq-000084
dhq-000022,dhq-000085,2.170477665,dhq-000085
dhq-000022,dhq-000086,3.774881513,dhq-000086
dhq-000022,dhq-000087,3.622980113,dhq-000087
dhq-000022,dhq-000088,3.046581956,dhq-000088
dhq-000022,dhq-000089,3.408751526,dhq-000089
dhq-000022,dhq-000090,3.876540851,dhq-000090
dhq-000022,dhq-000091,3.440290669,dhq-000091
dhq-000022,dhq-000092,5.531112326,dhq-000092
dhq-000022,dhq-000093,5.063515527,dhq-000093
dhq-000022,dhq-000094,5.583153636,dhq-000094
dhq-000022,dhq-000095,2.498310217,dhq-000095
dhq-000022,dhq-000096,4.805015114,dhq-000096
dhq-000022,dhq-000097,4.808912923,dhq-000097
dhq-000022,dhq-000098,5.614131307,dhq-000098
dhq-000022,dhq-000099,3.396765552,dhq-000099
dhq-000022,dhq-000100,3.262774123,dhq-000100
dhq-000022,dhq-000101,5.464395128,dhq-000101
dhq-000022,dhq-000102,4.079730467,dhq-000102
dhq-000022,dhq-000103,4.318663427,dhq-000103
dhq-000022,dhq-000104,4.362642941,dhq-000104
dhq-000022,dhq-000105,4.691075357,dhq-000105
dhq-000022,dhq-000106,3.643558545,dhq-000106
dhq-000022,dhq-000107,3.600839815,dhq-000107
dhq-000022,dhq-000108,3.802651755,dhq-000108
dhq-000022,dhq-000109,3.328942223,dhq-000109
